"","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","1-16","1-17","1-18","1-19","1-20","2-1","2-2","2-3","2-4","2-5","2-6","2-7","2-8","2-9","2-10","2-11","2-12","2-13","2-14","2-15","2-16","2-17","2-18","2-19","2-20"
"backgnd2774",0,0,0,0,0,2.70727245247522,0,2.62716595364368,0,0,0,0,0,0,0,0,0,0,0,4.25275180998609,3.6323086373165,2.01083673443714,4.09822217183937,0,0,0,3.83480313877086,0,0,4.51850392145588,0,4.84642833720233,0,0,0,5.5774966198133,0,3.6898506210967,0,0
"backgnd2775",3.04611653042712,0,0,5.15545538443084,0,0,0,0,0,0,0,2.90364610472998,0,3.76700849955412,0,0,3.02733772263726,0,3.29247536494847,0,2.73290698241756,0,3.99441609603023,0,0,2.52621663448302,0,2.94518504897217,3.48571098446983,4.7377262135818,0,0,0,0,0,0,0,0,4.02709701939416,4.232757952816
"backgnd2776",0,0,0,0,0,0,0,0,0,0,2.74579622751048,4.0148261418657,0,0,2.93433496790634,0,0,0,2.52252820164434,0,0,0,0,0,0,0,5.02147901439994,0,0,4.04531673309698,0,3.07033155898825,0,2.99239564887794,0,0,0,0,0,0
"backgnd2777",4.33921061800343,0,5.51720260490781,0,4.04790745562917,0,0,2.96240365753411,0,0,2.55315222006301,0,3.49789962808156,0,0,0,3.9765633232527,4.78125612532944,4.58539837442301,3.56947458720311,0,0,0,0,0,0,3.82275761035741,0,3.4939755811095,0,0,0,1.76915172411598,0,0,0,0,0,2.87622033886034,0
"backgnd2778",0,0,0,0,0,0,0,0,0,3.23828045608784,0,0,0,0,0,4.76723709973724,0,0,3.98090725736141,0,2.7983238686787,3.78469466480947,0,0,0,0,1.75000015050295,0,2.9540990263493,3.78975523792049,0,3.67183603007119,0,0,0,0,4.20259051281405,5.45157642693718,0,0
"backgnd2779",0,0,0,0,0,0,0,0,3.09805158879412,0,0,0,0,0,0,3.38854002868299,0,0,0,2.32904691450318,0,0,3.37662248385996,4.4992024981947,0,0,0,4.87854253851422,0,0,0,0,0,0,2.86161547587682,0,0,0,0,3.08094101594201
"backgnd2780",0,0,3.76698261821087,0,0,0,3.36960765239451,3.13381454751309,4.66691370481761,0,0,0,4.68764871260801,0,0,0,0,4.40339116714672,0,0,0,0,0,0,0,0,0,0,4.64807934974219,0,0,0,0,3.02513588299569,0,0,3.56082419547312,0,0,0
"backgnd2781",0,0,0,0,0,5.71364706671283,5.15673638917519,0,4.07418769463124,0,0,0,0,0,0,0,0,0,0,3.48661690001589,0,4.00861600361721,0,3.56574579947481,3.35123606481219,0,0,3.87488162700852,0,2.47501152590056,0,0,0,0,0,2.51440149454436,2.444722546009,0,0,3.64786235631823
"backgnd2782",0,0,0,4.94737181241078,3.95570918192847,0,0,3.13993344359173,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98172027852078,0,0,0,0,0,0,0,0,0,0,3.05128011299016,0,0,0,0,0,0,0
"backgnd2783",0,0,0,0,0,0,3.67734948801982,2.77459334674343,0,0,4.07649009566051,0,0,0,4.00356479771425,0,3.03233315627889,0,0,0,0,0,0,3.85497206646453,0,0,0,0,2.44642445275928,0,0,0,1.92107424188092,0,0,0,3.61959249436553,3.63798293104654,4.2611213215543,0
"backgnd2784",2.60861689435149,0,0,3.91129961045353,0,0,0,0,0,0,0,0,3.77029862364584,0,0,0,3.99182856950616,0,0,0,0,0,3.23129691737005,0,0,5.04386250928768,0,5.10556120560942,0,0,4.61088464355435,0,0,0,0,3.13887643511184,0,0,0,0
"backgnd2785",0,0,4.15707299611649,0,0,0,0,0,0,3.98813838154133,2.88234333240937,0,2.31192886868796,2.98475330060259,0,0,0,4.08499590493359,1.75871258975285,0,0,0,0,0,0,0,0,0,0,2.05463477783765,3.63267151146228,0,0,0,0,0,0,0,5.62211038397452,4.96548806708236
"backgnd2786",0,0,0,0,0,0,0,0,2.25140240881205,0,2.19865093703254,0,0,0,0,0,0,3.91594334560719,0,0,3.74616931971691,2.88860982140623,2.83464967381277,0,0,3.67379780606367,2.86486828773368,0,0,0,0,3.90530498346443,0,0,4.80578787466658,0,0,0,0,0
"backgnd2787",0,0,3.96504047104665,0,4.54894272607638,0,0,0,0,0,0,3.83273148486261,0,0,2.88037396832118,3.87087277284496,3.81025380097792,0,0,0,0,0,0,0,0,3.71078419915787,0,2.62149249688783,0,0,3.33258774215528,0,0,0,0,0,3.67567086777357,3.21618400176112,2.01515099064855,0
"backgnd2788",3.33109984529407,0,0,0,0,0,0,0,3.3443091001004,4.64040941448343,0,4.9578456326877,4.66885750745382,0,4.39873625075298,0,3.70153647723361,0,4.24345773518242,0,0,0,2.29976691518922,0,0,2.60285940355657,0,0,0,0,0,0,0,0,0,0,0,1.24629997943796,0,0
"backgnd2789",0,0,3.71518129950814,0,0,0,0,0,0,4.89478459967468,0,2.63479931434792,3.59893239530393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd2790",0,1.81177905161999,4.49699060263808,0,0,0,3.36157610779166,0,3.36826859586942,0,0,0,0,2.43414443140607,3.15242342470616,0,0,2.97429886666081,0,4.23705901560126,0,4.66662851736876,0,2.92991850049731,2.62336174377939,2.85754682106347,0,0,0,0,0,3.71471023495192,0,0,0,2.80122914780379,0,0,0,0
"backgnd2791",2.9489786651728,0,0,0,0,0,0,3.45791953554034,0,4.58395083749703,0,0,3.06972486452754,0,3.84224064759381,0,0,0,3.54183947401772,3.60035708760157,0,0,0,4.32373288978246,0,2.56340487665964,0,0,0,2.78203903651275,0,0,0,0,0,0,0,3.82788612583119,0,0
"backgnd2792",0,0.985272878031426,0,0,3.01136535369386,0,0,0,0,3.8491534963395,0,0,0,2.85234495597379,0,0,0,0,0,3.62489862212734,0,0,0,0,2.52739581495489,0,2.88812418003424,2.20250368684014,0,0,0,0,0,0,4.03603672149318,0,0,0,0,4.97262370521851
"backgnd2793",0,0,0,1.83746192837101,0,3.18717806089961,0,0,0,4.21167800510024,6.30972291401994,3.63310414862541,3.60384163044039,0,1.91932528995553,1.70943637998111,4.09628627411886,0,0,0,4.76041350446561,0,4.22396238615736,0,0,0,0,0,0,0,0,0,0,0,0,2.25809383119403,0,0,0,0
"backgnd2794",3.43835838305135,2.72469015169938,0,0,0,0,0,4.15070288280443,0,0,4.48750999441447,0,2.951659307986,0,0,0,0,0,4.35226106235141,0,4.05904652260729,0,0,0,0,0,0,0,3.326559784587,3.13271994189934,1.99933587471677,0,0,2.26160475371579,0,0,0,0,0,0
"backgnd2795",0,0,3.99724479045549,0,0,0,0,0,0,0,0,0,0,5.11762139318024,0,0,3.81276750961826,0,0,0,3.60350136808723,0,0,0,0,0,4.01175253791025,0,3.1804319951797,0,0,0,0,1.57515752717892,0,2.65414611048553,3.58050665565754,0,0,0
"backgnd2796",0,4.04249725324324,0,3.77823890053532,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34213779537746,3.09102112447645,0,0,0,0,0,0,0,5.2638141888985,0,0,0,0,3.56237669819717,0,0,0,0,0,3.45894631931866,0,0
"backgnd2797",0,0,0,0,0,0,0,0,3.85326205966689,1.8583812214755,1.78133715887657,5.43570007448823,0,2.28120441677149,0,3.53216619991406,0,0,0,0,0,0,5.25639953517392,0,0,0,0,2.62532301300584,0,2.97005701802523,0,4.2353897189246,0,0,0,2.6922372079669,0,0,0,0
"backgnd2798",0,0,4.74255916988229,0,0,3.73463031590621,0,0,0,3.41437702330048,0,0,0,0,0,0,3.23623917444833,0,0,0,0,0,5.31845193591147,4.1915991710537,0,0,2.52181201877087,0,0,0,0,0,0,1.57951118248341,0,2.97157190374213,0,0,0,0
"backgnd2799",0,0,0,2.10131399230251,3.30236976947123,0,0,0,3.54825622332673,0,0,0,0,3.22750085791124,0,4.59831204285285,2.13722630158018,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47692847385093,0,0,0,3.65643090237174,0,0,0,0,0
"backgnd2800",0,0,0,0,0,4.33797207749164,2.48829078059124,0,0,0,0,0,0,0,3.42372508694715,3.82241439646137,0,2.95226350638102,3.74833968043205,0,0,0,2.87790871822142,0,0,0,3.05445242007402,5.44401267171353,3.78849046584133,0,3.87026368440121,3.46023478581059,0,0,2.69831342990093,0,0,0,0,3.35674547278367
"backgnd2801",5.31215221718072,3.47468319890538,0,0,0,0,0,5.29969327614363,2.82558507985771,0,0,2.91663389441867,3.76673652141658,3.29003004815556,0,0,0,4.53002745539136,0,2.36706836387917,2.88909020483261,0,0,0,0,0,0,3.97073884225463,3.28785740789682,0,0,0,0,3.85572721694193,1.89262153018777,0,0,2.89000557786569,0,0
"backgnd2802",0,0,0,0,0,3.52984249558729,0,0,0,2.29305711147546,0,4.1412230131551,2.35359397743656,0,0,3.84829551310277,4.08589607077191,0,2.92511100264104,0,2.3805177453975,0,2.36845778369432,0,0,4.57970335118327,0,0,0,0,0,0,0,4.71041676052082,2.8403417186939,1.38636003375926,0,0,0,0
"backgnd2803",0,0,0,0,0,0,0,0,0,0,0,0,0,3.87281302359135,0,0,0,0,0,5.69232355220535,0,0,0,0,0,0,2.42723702583398,0,4.36171431053615,0,0,0,5.28745586642623,0,0,0,3.24363847007624,0,0,0
"backgnd2804",0,0,0,0,2.45617882005806,0,0,0,1.85095829833371,0,0,3.71844479612372,0,0,0,0,0,0,0,3.44647572682372,0,0,3.80496729387195,0,2.07448116918184,3.72819531402606,0,0,0,0,4.39984283763911,0,0,0,0,1.78459188327656,0,3.29152964355568,2.81959967672381,0
"backgnd2805",0,0,4.09451846309984,0,3.07871996919955,0,2.97090369802826,0,0,0,0,4.32695635582483,0,0,0,0,0,0,0,0,3.86557991267299,0,0,0,1.81838519210373,0,6.65533779750441,4.08811585470506,0,0,0,0,0,3.12081279928951,0,0,0,0,5.80399977656184,0
"backgnd2806",2.34052594543667,0,4.1983748861303,0,0,3.38116875567646,0,0,0,0,0,2.70036401532318,0,0,4.40364318069894,3.95663602502648,3.84352053356967,0,0,0,2.68050961926012,0,3.3341690147855,0,0,0,0,3.93905744968106,0,0,0,0,0,0,0,0,0,0,0,0
"backgnd2807",0,0,0,0,3.72688589788413,0,0,0,4.46433460337907,3.67454879130788,0,0,0,0,0,0,0,0,3.9866605183572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72433898990353,0,0,5.26774935188159
"backgnd2808",0,0,2.99879118648245,0,0,0,4.07295679167856,0,0,0,0,0,0,2.52512283751395,2.47916152696189,4.02552442221031,0,3.57089708474078,0,0,0,0,0,0,0,0,4.86799976455916,0,2.92388942863038,0,3.97850996534644,0,0,3.17767933658244,0,0,0,0,3.16914615837162,0
"backgnd2809",0,4.23557939998279,0,0,0,0,0,0,0,0,0,3.10595421505437,0,4.44219028199112,0,0,0,0,0,0,2.57572444143396,0,0,2.07596347381511,0,3.2572641987463,0,0,0,0,0,0,0,3.575741798248,0,0,0,0,3.20737589806903,0
"backgnd2810",0,0,0,0,0,0,0,4.71754760451948,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21645055868159,0,4.39409849508615,0,0,0,0,0,0,2.07726936980551,0,0,0,0,3.11592707986252,0,0,0,0
"backgnd2811",3.36194868052414,0,5.02681809734833,0,3.13764012069402,0,0,4.25697911940402,0,3.96990940065054,3.31345504870316,2.7368811451288,0,0,0,5.20768517581702,3.33390331481272,0,0,2.27922808378569,0,0,0,0,0,2.08835582398162,3.2253572925039,1.69056877236664,0,3.42616586407212,2.98242506376761,0,0,0,0,0,2.69087868661389,2.88637227560588,0,0
"backgnd2812",0,0,0,2.52342890633708,0,0,3.63632519159387,0,2.60714032978359,2.94370597478353,0,1.548969388514,3.28042440203588,0,0,0,0,5.15937415577931,3.5053335956306,0,0,2.44648647493399,0,0,0,3.99091619318242,0,0,0,0,0,0,0,0,3.99101809614156,0,0,3.45003376511573,0,0
"backgnd2813",0,4.14777580065006,3.23702637791126,0,0,1.24152859666432,0,2.29979372412572,3.16558709165017,0,0,3.3174813866394,0,0,0,0,0,0,0,0,0,0,0,0,3.53517691785267,0,0,0,0,3.92255258995208,0,4.26375888691085,0,0,0,0,2.67243504575725,0,3.24775210845865,0
"backgnd2814",0,0,3.74925437343772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41872618591476,0,4.67064334753412,2.09084306157777,0,3.59371579525153,3.82110375377216,4.51703945264332,0,0,0,0,0,0,0,3.63994560188372,0
"backgnd2815",3.53173474171166,0,0,0,0,0,0,0,0,0,3.05241968132247,3.11516892534014,0,0,0,0,3.71692376673473,0,0,3.00598890785168,2.96588712655082,0,4.54472453641648,0,4.15670296858856,0,0,0,0,0,4.46330933340274,0,0,0,0,0,0,0,0,0
"backgnd2816",0,0,0,0,0,0,0,2.63088971622317,0,0,2.16980489364432,0,0,0,0,3.89097317368494,3.96682208198897,5.21200064164862,0,5.12734605388758,2.69962934185561,0,0,2.30813706099622,3.77442234103151,0,0,0,0,0,0,0,0,0,2.81659594732824,0,0,0,2.85034161383668,0
"backgnd2817",0,2.44328899136616,0,3.67922874647845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11925968392811,3.53659221021867,0,0,4.8702283955685,3.30405595006299,1.10061165428813,0,0,2.17050790635859,0,0,0,0,4.03146380569109,0
"backgnd2818",0,0,0,0,0,0,3.03723141066714,0,0,0,2.75265537923092,0,4.92193533605266,0,0,0,0,0,0,0,0,4.45469642453462,0,0,0,4.93407259172127,0,3.23487547800739,0,0,0,0,0,3.38016493828865,4.19120731682583,0,0,0,0,0
"backgnd2819",0,0,0,3.80287492643928,3.89801985474908,0,5.24028725393407,3.92366004521932,1.69451921039763,0,0,0,0,1.20734265684054,4.51242047175652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83532833312535,0,0,0
"backgnd2820",4.11274231344545,0,0,0,0,4.17118423522643,0,0,0,0,0,0,0,0,0,0,0,0,4.60821831559242,2.77661432981332,0,3.21850177886547,0,0,0,0,0,4.75689356618485,0,0,0,0,2.97340453137469,0,0,0,2.7584283715233,0,0,0
"backgnd2821",0,0,0,0,0,2.7098105824921,0,0,0,0,3.53559496577016,3.01816833143944,0,0,3.54927486342658,0,3.70539737252471,0,0,3.30232776618559,0,0,0,2.81626477703136,0,0,4.79532515601664,0,0,4.37811234550721,0,0,0,0,0,0,0,3.3014281142636,0,3.41706280399791
"backgnd2822",0,0,0,3.69105967830116,0,2.92759405414791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34627034404721,0,1.5009490880184,0,0,0,0,4.17476363371442,0,0,0,0,0,5.78502205163313,0,0,0,3.78922419481877
"backgnd2823",0,2.94079267944227,0,0,4.25918205176001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52873188567376,2.75564439627691,0,3.74025978660945,0,0,4.07623995537615,4.24127930776728,4.24241474595882,0,0,0,0,0,0,3.56238719817688,3.45403013026244,2.22050929976585,0,0
"backgnd2824",2.80379963161139,0,3.98565198979774,0,0,3.27180342188808,4.18131095384351,0,0,0,0,4.33422091180401,0,4.49327353650196,0,0,3.40174461689796,0,0,3.24662784933933,3.71791699356407,4.02427735705047,0,0,0,3.03821622355421,0,3.13244182340334,5.96607504965186,0,0,0,0,0,0,0,0,0,0,0
"backgnd2825",0,0,0,0,4.04931490493775,0,0,0,0,0,0,0,0,3.56415604549141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5254931871107,0,0,0,4.82819253620188,0,0,0,4.52944612218436,0,3.54544636273409,0
"backgnd2826",0,3.51420887349639,0,4.62901964378577,0,0,0,3.46934085751649,0,0,0,0,2.53526330731355,0,0,0,0,0,3.08654262716639,4.17631083936999,3.53517790040347,3.04357623424714,2.5946093707044,0,0,0,0,0,0,0,0,0,0,0,4.18541275771309,4.61799467520631,0,0,4.62128257172246,0
"backgnd2827",0,3.52679343093961,0,0,6.99729670475096,2.89207530516756,5.09372845767992,0,3.37906496660199,0,3.22703290736898,0,0,0,0,0,5.26231289186925,0,0,0,0,0,0,4.35070567753783,0,2.10469805056811,0,0,0,0,0,2.47800682540921,0,0,0,0,0,0,0,0
"backgnd2828",0,0,2.23377090318991,3.09330096023862,0,2.79124882608945,0,0,0,4.64003242981191,0,1.33765603443641,3.49015285273865,0,0,0,0,2.34095325102694,2.01068266777086,0,0,3.76565452679221,0,0,0,3.27605074689336,3.76770099862521,0,0,0,0,0,0,2.30638160083718,0,3.23485523386002,0,0,3.22860652278303,0
"backgnd2829",0,0,0,0,0,0,6.27674511243198,0,3.39466439133408,0,0,0,0,2.8550570742743,0,0,0,0,0,0,4.68292311289078,0,0,5.36207932699437,0,0,0,4.11533965274539,0,3.83800576034542,3.87689129201306,0,2.86764120342967,5.29640042840322,2.95655481248052,0,4.16582009871619,0,0,2.54932653903098
"backgnd2830",0,2.76448081558043,0,0,0,0,0,0,0,0,5.44596728459803,2.97468076967854,0,3.92807685011472,0,4.50461887480051,2.44333211759202,3.10969211321578,0,0,0,0,0,0,0,0,0,0,3.56846905435113,0,0,0,0,0,0,0,0,0,0,0
"backgnd2831",0,3.7955995244362,0,1.77901383272754,0,0,0,0,2.3354738669432,2.85155060203058,0,0,2.64797647014169,0,0,0,3.27407085479761,0,0,0,0,0,2.84679028131986,0,0,0,0,0,0,0,0,4.42362805148748,0,4.23222267551253,0,2.78019263436347,0,0,2.82778486965089,0
"backgnd2832",0,0,0,0,0,0,0,0,0,0,0,0,0,4.43990553049772,0,0,4.70409636263472,0,2.80679187067503,0,0,0,0,0,0,0,0,3.4772653470388,0,0,0,0,0,0,0,2.08553033783931,3.89456944149942,0,3.55489792772698,0
"backgnd2833",0,0,0,0,0,0,0,0,0,3.68771319185229,3.52931312243473,2.96389311262713,4.90160157649799,0,0,2.32611033926223,3.62674376970905,0,0,0,0,2.7724357705565,0,5.24872432067111,0,0,3.9988281784652,0,0,0,0,4.30272985707719,2.84560911329401,0,0,0,0,0,0,0
"backgnd2834",0,0,0,0,0,0,0,0,4.6697613365593,0,0,3.17286729237171,3.6048456781361,5.22371451502968,0,3.4936730724451,0,2.74395716811976,0,3.20635422351023,0,0,0,0,0,0,0,0,3.55008150142365,0,5.01149421856132,0,0,3.90512252348145,0,0,0,0,4.37617527874466,0
"backgnd2835",0,0,0,0,0,0,0,0,0,0,0,4.76241164538844,4.89574662502332,3.88915654722189,0,0,0,0,0,0,0,0,0,2.61146480983523,0,0,0,4.34421079076407,0,0,2.24587911800637,2.26217655563286,0,0,0,0,4.32020392053439,0,0,4.1950584025196
"backgnd2836",0,2.862717226132,0,0,3.8214524359656,0,0,0,0,0,0,0,0,0,2.47881201950015,0,0,0,2.60016779755535,3.64968908929255,4.31077170434127,0,0,0,2.39350994408544,2.73652684896137,2.80282730401664,4.66850973618807,3.41664974503083,0,4.05158965076045,0,4.78848159178252,4.38669990692461,0,0,0,3.19942587092534,3.94948041460042,0
"backgnd2837",0,0,0,2.03637356011478,0,0,0,0,0,0,0,0,3.57479203466183,3.64271023835882,0,0,0,2.61712616768895,2.10647798295807,3.71909500724803,0,4.08386906101379,0,0,0,0,0,3.70721179380127,4.1297920250781,0,0,0,0,2.86926079742175,0,0,0,4.19565039026088,0,0
"backgnd2838",0,0,0,0,0,0,0,0,0,0,0,0,0,2.30417144636202,0,4.81037215915383,0,0,0,0,0,2.86055699426277,0,0,0,0,0,3.32939455105555,0,0,0,0,3.06946980795076,0,4.50665627242446,0,0,2.03750525088779,0,0
"backgnd2839",0,0,0,0,0,0,0,0,3.39119927210032,4.19039856735423,0,4.09420977473722,3.20053260902931,0,0,1.63773870159608,0,3.02488617017926,4.25331226142533,0,5.0993702259152,0,5.60008613911899,0,0,5.55888663870123,0,3.62645678733841,3.50981253129212,2.7184479043564,0,4.56284229980395,0,0,0,0,0,0,2.59655570089945,0
"backgnd2840",4.12541016807,0,0,0,2.62734570619997,0,0,4.37595764145537,4.84033005415715,0,0,0,0,0,0,4.50149807970168,0,0,0,3.70054266495208,0,3.0383973508877,0,3.55468419732891,0,0,0,0,0,3.10844100545091,0,5.28384376730428,0,3.64407712541446,0,3.69300841882843,0,3.04921208641794,4.45244905267697,0
"backgnd2841",0,0,0,0,0,0,3.57547720014619,0,0,0,2.85172190252502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66587284142756,0,0,4.73082368473526,0,0,0,0,3.44366930604936,0,2.11516807193697,0,3.03751764476955,0
"backgnd2842",2.91087534050628,0,5.56109305942701,4.78222024148538,2.87190666685675,0,3.42276360958876,3.61852380321538,4.49000223632646,0,2.61003176345125,0,0,4.20639535760992,0,3.52938280870065,3.33833393094277,4.94920684851818,3.94809170870171,0,0,0,0,0,4.28460190039751,0,0,0,3.80184736841192,0,0,0,3.92365467009223,0,1.77187391559667,3.8034402980857,0,4.69030195251038,0,0
"backgnd2843",0,2.64133871212952,0,0,0,0,0,0,0,0,3.5564600912476,3.49182784078143,2.92381940274767,0,0,2.74976439763082,2.7481122111853,2.56261725115422,0,2.54428544317591,2.85453492981668,0,4.45645770276106,3.39656108966165,0,3.10512266621355,0,0,0,0,0,2.77500274257101,0,0,0,0,0,0,0,0
"backgnd2844",0,0,0,0,3.65836633896998,0,0,2.61790624998641,3.1763650042568,0,0,0,0,0,0,2.15697828954015,0,0,0,0,4.05323036113531,0,0,0,0,4.15885063658939,0,1.55274261710394,0,0,1.7863925668329,0,0,0,0,2.81458796435011,0,4.58290210358351,0,0
"backgnd2845",0,0,0,4.26993699707089,0,3.26067626470318,4.28906225498317,0,0,0,0,0,2.98254551220721,0,0,0,2.69853203614036,0,4.32861429143988,3.99738698089837,0,0,3.36132287431604,0,0,0,0,0,3.59343777221819,0,0,0,0,0,0,0,0,0,3.46669990192646,4.52041169968652
"backgnd2846",0,2.38154438125421,0,3.69977645117298,0,2.81883925094565,0,0,3.75395727863636,3.83957685058179,0,0,0,0,0,0,0,3.65656390222134,0,0,3.60589063291211,3.93046902265581,0,0,0,0,0,0,1.81836424496066,0,0,0,0,0,4.51501493803248,0,0,2.93121039130153,3.1122936652351,0
"backgnd2847",3.51150503522125,0,5.08643372304958,0,0,0,0,0,0,0,0,4.52411448883707,2.98819063242271,0,0,0,2.42786713928638,2.00121545168711,0,0,0,3.81367121549286,0,2.99151037191541,0,0,0,0,0,0,0,0,0,1.92622019950886,0,0,0,5.78223631224417,0,0
"backgnd2848",2.33667734449389,0,0,0,0,0,0,0,4.01533041434713,0,0,2.91473156918555,0,4.41375802895104,0,0,0,0,0,0,0,3.69509373353487,0,0,2.98193961101777,0,4.15980904159482,3.01536067730227,0,0,0,0,0,0,0,0,4.85709621690785,0,0,0
"backgnd2849",0,0,0,0,0,0,0,3.27347351759076,0,0,2.99531115356451,0,0,4.9524675094896,0,3.19006578981649,2.47086018070691,0,0,0,0,0,0,0,0,0,4.44737060570236,4.20700079439512,0,0,0,0,0,0,0,4.72098095555816,0,0,0,3.8124847139263
"backgnd2850",0,0,0,0,0,2.5220675587064,3.66792322683466,0,0,0,0,0,0,3.67991169802829,2.7447180402398,0,3.09792125582822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77533431786417,3.61322944445243,0,0,0,0,0,0
"backgnd2851",0,0,3.36780214275085,0,0,3.19951604496451,0,0,3.44079655496841,3.52548788151809,0,0,2.83042559756616,0,0,0,0,0,0,0,2.40192162532118,2.46944605763097,0,0,0,0,0,0,3.76742861681976,0,0,0,0,0,0,0,0,2.19724236481043,0,0
"backgnd2852",0,0,3.42107349769123,0,0,2.8157907859172,0,0,3.0726073288459,0,0,3.21767983570763,0,0,0,0,0,0,0,0,0,3.56136516841839,0,0,0,0,2.34323467065352,0,0,0,0,0,1.87642249433626,0,3.11729563459679,0,0,4.30004478074597,0,0
"backgnd2853",2.30186452952686,0,0,0,0,0,0,0,0,0,0,0,0,2.4992670166686,0,0,4.29339151940631,1.72521182846382,0,0,3.37151766494457,0,3.80857622505829,0,0,0,0,2.59362268452018,0,0,0,2.23057720475649,3.34776482114711,0,0,0,0,0,0,0
"backgnd2854",0,0,3.83804635116996,0,0,0,3.59832820560846,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62145613486596,0,0,0,0,2.8226238873364,2.59913349546896,0,0,0,0,3.73476670961225,0,0,0,0,0,0,0,0
"backgnd2855",3.39711898237295,3.14408503689664,0,2.81000810441377,0,0,0,2.28014071165008,1.7889025211245,0,0,0,0,0,0,0,0,3.51370278294263,0,0,0,0,3.35295622498647,0,0,0,0,0,0,3.24269297973907,0,2.57035141339395,0,0,4.63640015623687,0,0,4.54331305386334,0,0
"backgnd2856",0,0,3.74866198517016,0,0,0,0,0,0,3.84496860151625,0,0,4.0035390676488,0,4.08933815991156,0,0,0,4.52240006565025,0,3.35247767174392,2.01246519105123,0,0,0,0,3.86206979698214,0,3.97098062898127,0,0,0,0,0,0,0,0,0,0,0
"backgnd2857",0,0,3.66239684189035,2.51973175565602,0,3.83865962170764,0,0,0,0,0,0,2.99579352077242,2.97830114588272,3.33807798914742,0,3.0659122715677,0,0,0,0,0,0,0,3.03597292409554,3.46542151386512,0,0,0,0,3.25693797054489,0,0,0,0,0,0,0,0,0
"backgnd2858",0,0,0,4.19085593901132,0,0,0,0,0,3.20912205240908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48536112919681,3.54538123533235,2.69318505954594,0,0,3.65866720409929,0,0,0,0,0,0,0,0,0,0
"backgnd2859",0,2.93053656662845,0,0,0,3.16681243805659,0,0,0,0,0,0,0,0,0,4.1520534502981,0,3.65710508851501,0,0,3.44300152369286,3.88572618658353,0,3.36991087254677,0,3.27492941662336,0,4.35128770430889,0,0,0,0,0,0,0,0,2.81457388812479,0,0,3.7619242247976
"backgnd2860",3.36030303227749,0,0,0,0,2.81457729348614,0,2.90693655602124,0,3.31173052086435,0,2.70236072913128,0,0,0,0,1.48802933782189,0,0,0,0,2.86599283735053,0,0,0,4.56573438756965,0,0,0,2.9795056957264,1.78163917582706,0,0,0,3.57200825692972,0,0,0,0,0
"backgnd2861",0,0,2.34115512547948,0,0,0,0,4.515073589945,0,0,0,0,0,0,4.3820053128309,5.63215698469196,0,2.46845981693769,3.07884146253467,0,0,0,2.82225206873601,2.50119904814306,3.40472481763754,0,0,0,0,0,0,0,3.44666307204234,0,0,0,4.65470865631869,0,0,0
"backgnd2862",0,0,0,4.77328521986536,0,0,0,0,0,0,4.03634132029064,0,2.1573146763285,0,0,0,5.50269230126752,0,3.01046058648453,4.17528023631535,3.34106699792283,0,2.84989878447894,0,0,0,0,0,0,0,0,0,0,0,0,3.51958561339167,3.92136190808653,0,4.26456489593328,0
"backgnd2863",0,3.01716219081528,0,3.92160671826652,0,0,0,0,0,0,4.61656406002273,2.76236326695514,0,0,0,0,3.52300359900884,3.25843427082342,3.11583803638069,0,0,0,0,0,3.36708952428304,3.43746181346856,0,0,3.20877338198974,0,0,3.2630203034819,3.76983031383005,0,0,0,0,4.3060061774694,0,0
"backgnd2864",0,0,0,0,5.09173823848285,1.92466899445986,0,3.32785028659525,0,3.08535519114993,0,0,0,0,0,0,0,2.88674470316056,1.79611183322939,0,0,0,3.30721905502906,0,0,0,0,0,2.7459360891358,4.72449761629167,0,3.38455137241282,0,0,3.33924162406682,2.12016670340624,0,0,5.57171317697913,2.55084734636637
